ID,X1,X2,X3,X4,X5,Y
13390,21,17,17,07,12,133
13391,20,16,15,09,12,133
13392,20,16,15,09,12,133
13393,21,16,17,10,12,133
13394,21,16,17,10,12,133
13395,19,18,16,08,11,133
13396,20,17,15,07,12,133
13397,20,17,15,07,12,133
13398,21,17,17,07,12,133
13399,21,17,17,07,12,133
13400,20,16,15,09,12,133
13401,23,17,11,07,12,134
13402,21,17,13,06,11,134
13403,22,18,13,06,13,134
13404,23,18,18,11,15,134
13405,21,17,18,10,13,134
13406,21,17,18,10,13,134
13407,20,16,22,09,13,134
13408,19,16,22,09,13,134
13409,20,16,22,09,13,134
13410,20,17,22,08,13,134
13411,20,18,21,04,13,134
13412,21,20,22,05,15,134
13413,23,18,18,10,16,134
13414,23,18,18,10,16,134
13415,20,18,21,09,13,134
13416,22,17,22,08,15,134
13417,22,17,15,04,20,134
13418,22,17,15,04,20,134
13419,21,15,18,09,21,134
13420,20,15,18,09,21,134
13421,24,18,17,09,21,134
13422,24,18,17,09,21,134
13423,22,18,19,04,22,134
13424,22,18,19,04,22,134
13425,21,18,23,10,23,134
13426,21,18,23,10,23,134
13427,22,19,24,10,24,134
13428,22,19,24,10,24,134
13429,21,19,22,08,19,134
13430,21,19,22,08,19,134
13431,18,22,23,10,18,134
13432,19,19,22,09,15,134
13433,21,17,17,04,16,134
13434,21,17,17,04,16,134
13435,20,18,19,10,16,134
13436,23,14,18,18,13,134
13437,24,16,18,10,12,134
13438,25,16,18,10,12,134
13439,22,16,16,11,12,134
13440,22,16,16,11,12,134
13441,23,15,14,09,12,134
13442,23,15,14,09,12,134
13443,24,15,14,10,13,134
13444,22,15,14,10,13,134
13445,23,15,15,09,12,134
13446,24,15,15,09,12,134
13447,22,17,16,09,13,134
13448,19,17,14,11,11,134
13449,19,17,14,11,11,134
13450,18,15,15,10,13,134
13451,18,16,14,09,12,134
13452,18,16,14,09,12,134
13453,21,17,14,10,09,134
13454,21,17,14,10,09,134
13455,25,18,13,13,13,134
13456,25,18,13,13,13,134
13457,24,19,15,12,12,134
13458,20,19,19,12,12,134
13459,24,18,16,11,12,134
13460,21,17,12,11,14,134
13461,21,17,12,11,14,134
13462,16,15,11,13,12,134
13463,16,15,11,12,12,134
13464,17,16,10,13,13,134
13465,17,18,10,10,12,134
13466,17,18,10,10,12,134
13467,18,16,11,09,13,134
13468,18,16,11,09,13,134
13469,19,18,11,11,12,134
13470,20,18,11,12,12,134
13471,23,19,10,11,11,134
13472,21,19,09,12,12,134
13473,20,20,10,12,12,134
13474,19,20,11,12,12,134
13475,18,17,10,11,14,134
13476,19,19,09,14,13,134
13477,18,17,10,13,15,134
13478,18,17,10,13,15,134
13479,19,18,10,15,14,134
13480,17,17,08,14,14,134
13481,17,17,08,14,14,134
13482,16,17,07,14,15,134
13483,16,17,07,14,15,134
13484,18,15,12,11,12,134
13485,21,17,10,14,11,134
13486,21,16,10,14,12,134
13487,19,16,12,11,11,134
13488,21,17,10,13,10,134
13489,21,17,10,12,11,134
13490,20,17,13,13,12,134
13491,22,16,13,13,10,134
13492,18,17,12,10,10,134
13493,19,15,10,13,10,134
13494,22,15,12,13,11,134
13495,19,17,12,14,12,134
13496,18,16,12,11,10,134
13497,22,17,10,10,11,134
13498,20,15,13,10,12,134
13499,22,17,13,10,11,134
13500,21,16,11,10,11,134
13501,25,15,09,09,11,135
13502,25,15,10,06,09,135
13503,28,15,09,09,10,135
13504,27,15,10,08,09,135
13505,26,15,10,09,10,135
13506,26,15,10,09,10,135
13507,26,15,10,09,09,135
13508,26,15,10,09,09,135
13509,26,15,09,08,11,135
13510,26,15,09,08,11,135
13511,26,15,09,09,11,135
13512,27,15,09,09,10,135
13513,25,16,09,08,08,135
13514,27,17,09,10,09,135
13515,27,17,09,10,09,135
13516,28,15,08,09,08,135
13517,26,15,08,09,08,135
13518,25,16,08,10,10,135
13519,26,16,08,10,08,135
13520,27,17,08,09,10,135
13521,28,16,08,09,10,135
13522,28,16,08,09,08,135
13523,27,17,07,11,09,135
13524,19,15,13,11,20,135
13525,19,15,15,12,18,135
13526,19,15,15,12,18,135
13527,21,15,22,11,14,135
13528,21,15,22,11,14,135
13529,20,15,21,12,19,135
13530,20,15,21,12,19,135
13531,21,15,15,13,21,135
13532,21,15,15,13,21,135
13533,20,16,20,13,21,135
13534,20,16,20,13,21,135
13535,20,16,22,11,20,135
13536,20,16,22,11,20,135
13537,20,16,23,13,21,135
13538,20,16,23,13,21,135
13539,19,15,22,10,18,135
13540,19,15,23,10,18,135
13541,26,15,22,11,19,135
13542,26,15,22,11,19,135
13543,20,15,21,11,19,135
13544,20,15,21,11,19,135
13545,20,16,20,11,20,135
13546,20,16,20,11,20,135
13547,22,18,23,14,21,135
13548,22,18,22,14,21,135
13549,21,17,22,14,20,135
13550,21,17,23,14,20,135
13551,23,16,20,18,18,135
13552,23,16,20,18,18,135
13553,23,16,19,17,15,135
13554,23,16,19,17,15,135
13555,22,16,13,12,12,135
13556,20,15,09,14,12,135
13557,20,17,11,13,14,135
13558,22,15,10,12,13,135
13559,23,15,11,14,11,135
13560,22,16,13,11,11,135
13561,22,17,12,14,12,135
13562,21,17,12,13,10,135
13563,21,17,12,14,10,135
13564,20,16,10,10,13,135
13565,20,15,13,12,12,135
13566,22,17,09,13,11,135
13567,22,15,13,14,10,135
13568,22,16,11,14,10,135
13569,23,17,13,10,12,135
13570,20,15,11,14,14,135
13571,20,16,10,10,12,135
13572,21,15,09,13,11,135
13573,22,17,12,13,14,135
13574,20,16,13,10,12,135
13575,21,16,11,14,12,135
13576,21,17,09,10,11,135
13577,22,15,13,12,11,135
13578,22,16,10,13,12,135
13579,23,17,12,11,10,135
13580,22,16,09,11,13,135
13581,23,15,10,13,10,135
13582,20,17,13,13,14,135
13583,22,16,10,13,13,135
13584,21,15,11,12,10,135
13585,22,15,11,13,12,135
13586,20,17,09,13,12,135
13587,22,16,10,14,10,135
13588,22,17,09,10,11,135
13589,20,15,12,11,14,135
13590,22,16,09,11,12,135
13591,22,17,10,14,10,135
13592,23,16,12,11,13,135
13593,22,16,10,11,11,135
13594,23,15,13,11,12,135
13595,23,15,13,14,10,135
13596,20,17,11,13,13,135
13597,23,17,10,11,13,135
13598,23,17,10,13,11,135
13599,20,17,10,14,13,135
13600,21,15,12,13,11,135
13601,30,19,11,08,16,136
13602,33,22,10,11,10,136
13603,32,21,08,12,12,136
13604,32,19,05,10,13,136
13605,27,17,12,12,11,136
13606,26,14,13,12,10,136
13607,26,14,12,12,10,136
13608,31,15,06,12,11,136
13609,31,15,09,12,17,136
13610,28,17,06,13,13,136
13611,27,16,08,12,14,136
13612,27,16,08,12,14,136
13613,24,18,07,11,16,136
13614,23,18,06,16,15,136
13615,23,18,06,16,15,136
13616,24,18,05,19,14,136
13617,24,18,05,19,14,136
13618,22,19,12,17,15,136
13619,22,18,11,17,15,136
13620,23,17,10,17,16,136
13621,23,17,10,17,16,136
13622,22,17,12,17,15,136
13623,22,17,12,17,15,136
13624,23,18,14,17,16,136
13625,23,18,12,17,16,136
13626,24,18,13,16,14,136
13627,24,18,13,16,14,136
13628,24,19,13,16,18,136
13629,24,16,12,15,17,136
13630,24,16,12,15,17,136
13631,24,17,14,11,17,136
13632,24,17,13,11,17,136
13633,25,16,12,11,15,136
13634,25,16,12,11,15,136
13635,23,16,13,15,18,136
13636,24,16,14,15,17,136
13637,24,16,13,15,18,136
13638,24,16,14,15,18,136
13639,23,17,10,11,16,136
13640,22,16,08,13,12,136
13641,25,16,07,10,14,136
13642,26,19,09,11,15,136
13643,22,17,07,10,14,136
13644,22,17,06,12,12,136
13645,23,17,07,11,13,136
13646,24,18,07,10,16,136
13647,25,16,06,12,13,136
13648,26,19,09,10,16,136
13649,25,19,06,13,13,136
13650,22,16,06,11,14,136
13651,22,19,10,11,13,136
13652,22,17,06,11,12,136
13653,26,18,10,12,16,136
13654,23,18,10,11,16,136
13655,23,18,10,14,13,136
13656,25,18,08,12,16,136
13657,24,17,09,14,12,136
13658,23,16,07,12,13,136
13659,22,18,09,12,15,136
13660,23,18,07,13,14,136
13661,25,17,06,13,14,136
13662,22,16,06,13,14,136
13663,22,19,07,11,16,136
13664,26,19,09,12,16,136
13665,25,18,08,10,14,136
13666,24,17,09,10,15,136
13667,26,19,08,10,15,136
13668,22,19,07,14,16,136
13669,25,17,10,13,15,136
13670,24,16,08,10,12,136
13671,22,16,10,13,16,136
13672,23,18,09,13,12,136
13673,26,16,10,12,13,136
13674,24,19,09,10,14,136
13675,23,16,06,13,15,136
13676,23,17,07,14,13,136
13677,26,16,07,10,12,136
13678,22,16,08,12,12,136
13679,25,19,07,13,13,136
13680,23,16,07,10,14,136
13681,22,18,09,10,15,136
13682,24,17,10,14,16,136
13683,22,19,09,10,12,136
13684,26,16,06,14,13,136
13685,23,17,07,12,15,136
13686,26,19,08,11,15,136
13687,26,16,09,12,15,136
13688,22,18,10,12,12,136
13689,22,19,06,13,14,136
13690,24,17,07,14,12,136
13691,25,17,09,12,15,136
13692,24,18,10,12,12,136
13693,25,19,10,13,16,136
13694,25,18,10,13,14,136
13695,23,19,06,10,14,136
13696,22,19,10,11,16,136
13697,23,16,06,14,14,136
13698,25,16,06,14,15,136
13699,24,17,10,11,13,136
13700,24,18,10,11,13,136
13701,14,21,14,14,03,137
13702,13,25,14,16,03,137
13703,13,25,14,16,03,137
13704,13,21,14,17,04,137
13705,13,21,14,17,04,137
13706,10,21,14,14,04,137
13707,10,21,14,14,04,137
13708,10,21,13,16,04,137
13709,10,21,13,16,04,137
13710,12,23,13,15,03,137
13711,12,23,13,15,03,137
13712,14,22,15,14,03,137
13713,14,22,15,14,03,137
13714,11,21,14,15,03,137
13715,12,23,15,14,03,137
13716,12,23,15,14,03,137
13717,15,23,14,15,03,137
13718,15,23,14,15,03,137
13719,16,21,19,09,04,137
13720,18,19,21,13,08,137
13721,16,18,19,12,06,137
13722,16,18,19,12,06,137
13723,17,18,17,09,07,137
13724,17,16,17,10,07,137
13725,14,25,13,19,07,137
13726,14,25,13,19,07,137
13727,13,19,13,14,07,137
13728,13,19,13,14,07,137
13729,12,18,14,13,08,137
13730,12,18,14,13,08,137
13731,12,16,13,12,08,137
13732,12,16,13,12,08,137
13733,14,18,13,12,08,137
13734,14,18,13,12,08,137
13735,16,18,13,15,09,137
13736,16,18,13,15,09,137
13737,16,17,13,15,08,137
13738,16,17,13,15,08,137
13739,15,19,12,13,08,137
13740,15,19,12,13,08,137
13741,14,19,13,13,08,137
13742,14,19,13,13,08,137
13743,15,19,14,14,08,137
13744,15,19,14,14,08,137
13745,13,18,14,14,08,137
13746,13,18,14,14,08,137
13747,17,25,18,14,05,137
13748,15,22,17,13,06,137
13749,15,22,17,13,06,137
13750,13,20,18,11,03,137
13751,13,20,18,11,03,137
13752,15,22,14,12,03,137
13753,15,22,14,12,03,137
13754,16,25,13,12,04,137
13755,16,25,13,12,04,137
13756,15,22,12,12,04,137
13757,15,22,12,12,04,137
13758,15,19,11,11,04,137
13759,15,19,11,11,04,137
13760,15,19,14,09,05,137
13761,15,19,14,09,05,137
13762,15,19,13,11,04,137
13763,15,19,13,11,04,137
13764,16,17,13,11,05,137
13765,16,17,13,11,05,137
13766,17,20,11,12,04,137
13767,17,20,11,12,04,137
13768,15,17,12,13,04,137
13769,15,17,12,13,04,137
13770,15,20,12,11,04,137
13771,15,20,12,11,04,137
13772,16,23,12,11,05,137
13773,16,19,16,12,07,137
13774,12,11,19,20,02,137
13775,12,11,19,20,02,137
13776,13,11,19,20,02,137
13777,13,11,19,20,02,137
13778,13,11,14,23,03,137
13779,13,11,14,23,03,137
13780,15,13,14,25,02,137
13781,15,13,14,25,02,137
13782,17,13,13,23,03,137
13783,17,13,13,23,03,137
13784,17,14,10,22,03,137
13785,17,14,10,22,03,137
13786,16,13,14,25,03,137
13787,16,13,14,25,03,137
13788,15,13,15,26,02,137
13789,15,13,15,26,02,137
13790,12,12,20,20,03,137
13791,12,12,20,20,03,137
13792,09,12,18,21,03,137
13793,09,12,18,21,03,137
13794,15,12,14,22,03,137
13795,15,12,14,22,03,137
13796,12,12,16,23,03,137
13797,12,12,16,23,03,137
13798,13,12,21,19,03,137
13799,13,12,21,19,03,137
13800,12,11,22,19,03,137
13801,15,16,24,14,07,138
13802,13,21,22,12,08,138
13803,13,21,26,12,08,138
13804,14,21,23,11,08,138
13805,14,21,22,11,08,138
13806,14,22,25,11,08,138
13807,14,22,25,11,08,138
13808,14,25,20,11,09,138
13809,14,25,20,11,09,138
13810,14,27,20,11,07,138
13811,14,27,19,11,07,138
13812,14,24,20,12,08,138
13813,14,24,19,12,08,138
13814,14,23,20,11,09,138
13815,14,23,20,11,09,138
13816,14,23,14,11,08,138
13817,12,16,18,12,08,138
13818,13,17,19,24,10,138
13819,13,17,19,24,10,138
13820,11,17,21,22,10,138
13821,11,17,21,22,10,138
13822,13,17,20,22,10,138
13823,13,17,20,22,10,138
13824,13,18,18,22,09,138
13825,13,18,18,22,09,138
13826,12,18,18,25,09,138
13827,12,18,18,25,09,138
13828,12,18,18,22,09,138
13829,12,18,18,22,09,138
13830,12,16,17,19,09,138
13831,12,16,17,19,09,138
13832,13,18,19,18,09,138
13833,20,14,09,08,05,138
13834,20,14,09,08,05,138
13835,23,15,09,11,05,138
13836,20,15,10,08,04,138
13837,20,15,10,08,04,138
13838,18,15,10,08,05,138
13839,19,14,10,08,05,138
13840,19,14,10,08,05,138
13841,18,15,09,11,07,138
13842,18,15,10,08,06,138
13843,18,15,10,08,06,138
13844,17,15,09,09,06,138
13845,17,15,09,09,06,138
13846,18,15,09,08,06,138
13847,17,14,09,08,06,138
13848,20,15,09,08,07,138
13849,19,13,08,08,06,138
13850,20,13,10,08,06,138
13851,20,13,10,08,06,138
13852,19,14,20,13,05,138
13853,19,14,20,13,05,138
13854,21,13,16,09,06,138
13855,21,13,16,09,04,138
13856,18,14,20,10,06,138
13857,16,14,20,10,06,138
13858,17,14,19,15,05,138
13859,19,14,19,15,05,138
13860,17,15,18,13,05,138
13861,15,15,18,14,04,138
13862,18,14,19,12,05,138
13863,16,15,16,10,06,138
13864,15,17,16,13,07,138
13865,18,17,18,10,05,138
13866,18,14,18,14,04,138
13867,17,16,19,14,05,138
13868,15,14,19,14,07,138
13869,15,15,17,14,06,138
13870,16,15,19,13,07,138
13871,17,14,18,14,05,138
13872,17,15,17,10,05,138
13873,15,17,19,12,04,138
13874,17,14,16,10,05,138
13875,16,17,18,12,05,138
13876,16,16,17,14,06,138
13877,15,14,17,14,04,138
13878,15,14,17,14,06,138
13879,18,15,17,12,07,138
13880,17,15,19,14,07,138
13881,17,15,19,14,05,138
13882,16,15,17,12,06,138
13883,14,17,17,10,07,138
13884,14,17,18,10,07,138
13885,15,14,19,12,04,138
13886,14,15,16,14,07,138
13887,16,17,16,11,06,138
13888,18,17,16,10,05,138
13889,18,15,19,14,07,138
13890,18,17,16,14,04,138
13891,15,17,19,11,06,138
13892,14,16,16,10,04,138
13893,18,15,19,10,05,138
13894,15,15,19,12,05,138
13895,14,17,19,12,05,138
13896,16,14,18,13,05,138
13897,16,17,18,12,07,138
13898,17,14,16,13,05,138
13899,15,16,19,10,07,138
13900,15,14,17,14,06,138
13901,19,19,17,18,16,139
13902,20,19,17,16,15,139
13903,20,19,17,16,15,139
13904,21,18,17,16,15,139
13905,21,18,17,16,15,139
13906,20,15,17,16,14,139
13907,20,15,17,16,14,139
13908,21,17,17,20,13,139
13909,21,17,17,20,13,139
13910,19,16,17,20,14,139
13911,19,16,17,20,14,139
13912,21,16,16,18,15,139
13913,21,16,16,18,15,139
13914,19,18,12,20,14,139
13915,19,18,12,20,14,139
13916,18,19,16,17,14,139
13917,18,19,16,17,14,139
13918,19,17,17,20,14,139
13919,19,17,17,20,14,139
13920,21,17,16,20,15,139
13921,21,17,16,20,15,139
13922,15,23,25,13,11,139
13923,15,23,23,13,11,139
13924,15,22,25,11,11,139
13925,15,21,24,13,12,139
13926,15,21,24,13,12,139
13927,14,19,22,12,10,139
13928,14,19,25,12,10,139
13929,13,20,19,13,12,139
13930,13,20,19,13,12,139
13931,12,24,19,12,12,139
13932,12,24,19,12,12,139
13933,12,20,20,12,12,139
13934,12,20,20,12,12,139
13935,11,23,19,12,11,139
13936,11,23,19,12,11,139
13937,13,24,21,11,08,139
13938,13,24,21,11,08,139
13939,11,24,19,12,10,139
13940,11,24,19,12,10,139
13941,12,23,19,12,09,139
13942,12,23,19,12,09,139
13943,11,25,18,12,12,139
13944,11,25,18,12,12,139
13945,12,13,15,11,06,139
13946,12,13,15,11,06,139
13947,13,11,18,10,07,139
13948,13,11,18,10,07,139
13949,14,11,18,09,07,139
13950,14,11,18,09,07,139
13951,13,14,17,09,08,139
13952,13,14,17,09,08,139
13953,14,10,20,09,07,139
13954,14,10,20,09,07,139
13955,11,11,17,10,05,139
13956,11,11,17,10,05,139
13957,12,11,17,09,07,139
13958,12,11,17,09,07,139
13959,14,10,17,09,08,139
13960,14,12,19,09,07,139
13961,14,12,19,09,07,139
13962,12,12,16,10,07,139
13963,12,12,16,10,07,139
13964,13,10,18,10,08,139
13965,13,10,19,10,08,139
13966,12,13,16,08,07,139
13967,12,13,16,08,07,139
13968,12,13,16,10,08,139
13969,12,13,16,10,08,139
13970,12,11,16,09,08,139
13971,12,11,16,09,08,139
13972,09,12,13,13,07,139
13973,09,12,13,13,07,139
13974,12,12,14,12,07,139
13975,12,12,14,12,07,139
13976,12,12,14,13,07,139
13977,12,12,14,13,07,139
13978,13,11,15,11,07,139
13979,11,11,17,10,05,139
13980,11,11,17,10,05,139
13981,12,11,17,09,07,139
13982,12,11,17,09,07,139
13983,14,10,17,09,08,139
13984,14,12,19,09,07,139
13985,14,12,19,09,07,139
13986,12,12,16,10,07,139
13987,12,12,16,10,07,139
13988,13,10,18,10,08,139
13989,13,10,19,10,08,139
13990,12,13,16,08,07,139
13991,12,13,15,11,06,139
13992,12,13,15,11,06,139
13993,13,11,18,10,07,139
13994,13,11,18,10,07,139
13995,14,11,18,09,07,139
13996,14,11,18,09,07,139
13997,11,11,17,10,05,139
13998,12,11,17,09,07,139
13999,14,11,18,09,07,139
14000,13,14,17,09,08,139
14001,20,20,18,18,05,140
14002,20,20,18,18,05,140
14003,20,20,15,14,05,140
14004,16,17,22,16,03,140
14005,16,17,19,14,05,140
14006,16,17,20,14,05,140
14007,19,17,18,15,04,140
14008,19,17,20,15,04,140
14009,16,16,21,14,03,140
14010,16,16,21,14,03,140
14011,18,15,22,14,03,140
14012,18,15,23,14,03,140
14013,16,14,24,15,03,140
14014,16,14,22,15,03,140
14015,14,18,20,20,07,140
14016,24,17,23,21,06,140
14017,24,17,18,21,06,140
14018,20,12,20,22,06,140
14019,20,12,20,22,06,140
14020,24,14,22,21,04,140
14021,25,14,23,21,05,140
14022,23,14,22,21,05,140
14023,21,14,24,22,05,140
14024,22,14,23,22,05,140
14025,15,22,22,25,03,140
14026,15,22,22,25,03,140
14027,15,20,19,25,03,140
14028,15,20,19,25,03,140
14029,16,20,14,26,04,140
14030,16,20,14,25,04,140
14031,16,20,17,26,04,140
14032,16,20,17,25,04,140
14033,16,20,15,26,04,140
14034,16,20,15,26,04,140
14035,15,18,14,24,04,140
14036,15,18,14,24,04,140
14037,16,18,12,25,04,140
14038,16,18,12,25,04,140
14039,15,17,12,26,04,140
14040,16,17,11,24,04,140
14041,22,13,16,24,10,140
14042,22,13,16,24,11,140
14043,24,16,16,24,08,140
14044,24,16,16,24,09,140
14045,20,14,15,24,10,140
14046,20,14,15,24,10,140
14047,18,14,17,20,08,140
14048,17,15,17,23,09,140
14049,17,13,16,20,06,140
14050,17,15,17,22,07,140
14051,12,17,20,18,05,140
14052,11,17,16,18,04,140
14053,11,17,16,18,04,140
14054,11,18,20,17,03,140
14055,11,18,20,17,03,140
14056,12,19,20,16,04,140
14057,12,19,20,16,04,140
14058,11,19,17,18,03,140
14059,11,19,17,18,03,140
14060,12,17,19,17,04,140
14061,12,17,19,17,04,140
14062,12,18,19,18,03,140
14063,12,18,19,18,03,140
14064,11,17,17,18,03,140
14065,11,17,17,18,03,140
14066,12,17,21,18,04,140
14067,12,17,21,18,04,140
14068,09,17,19,17,04,140
14069,09,17,19,17,04,140
14070,12,20,23,18,03,140
14071,12,20,23,18,03,140
14072,13,18,20,20,05,140
14073,15,19,18,18,04,140
14074,14,17,21,19,05,140
14075,13,17,19,19,06,140
14076,14,19,18,20,03,140
14077,13,16,17,19,06,140
14078,15,19,20,20,05,140
14079,15,18,21,20,04,140
14080,13,18,20,18,04,140
14081,12,18,18,18,04,140
14082,16,16,19,17,03,140
14083,12,16,19,21,03,140
14084,13,16,17,19,03,140
14085,14,17,19,21,03,140
14086,12,17,20,17,06,140
14087,12,19,19,19,04,140
14088,16,17,20,18,05,140
14089,14,17,17,18,06,140
14090,13,18,17,19,05,140
14091,13,19,17,18,05,140
14092,12,17,19,18,05,140
14093,16,16,17,20,05,140
14094,14,19,21,17,04,140
14095,14,17,18,20,04,140
14096,16,17,20,17,06,140
14097,16,19,20,20,06,140
14098,16,16,19,20,05,140
14099,14,16,19,17,04,140
14100,14,16,21,17,04,140
14101,17,12,14,12,06,141
14102,18,11,14,12,05,141
14103,18,11,14,12,05,141
14104,17,11,14,09,05,141
14105,17,11,14,09,05,141
14106,16,11,14,11,05,141
14107,16,11,14,11,05,141
14108,19,11,13,13,06,141
14109,19,11,13,13,06,141
14110,17,11,14,13,05,141
14111,17,11,14,13,05,141
14112,19,12,12,14,06,141
14113,19,12,12,14,06,141
14114,19,11,15,12,05,141
14115,19,11,15,12,05,141
14116,20,13,18,14,06,141
14117,20,13,18,14,06,141
14118,18,18,11,17,05,141
14119,19,17,11,17,05,141
14120,19,17,11,17,05,141
14121,22,18,11,17,06,141
14122,22,18,11,17,06,141
14123,26,17,12,17,04,141
14124,24,17,12,17,04,141
14125,26,16,12,16,05,141
14126,23,16,12,16,05,141
14127,22,17,13,17,06,141
14128,22,17,13,17,06,141
14129,24,16,11,16,07,141
14130,24,16,11,16,07,141
14131,22,18,12,15,06,141
14132,23,19,09,16,07,141
14133,20,18,13,16,06,141
14134,20,18,13,16,06,141
14135,18,19,12,18,07,141
14136,18,19,12,18,07,141
14137,19,19,14,15,08,141
14138,19,19,14,15,08,141
14139,16,18,12,17,07,141
14140,16,18,12,17,07,141
14141,15,17,11,17,07,141
14142,15,17,11,17,07,141
14143,15,16,12,15,07,141
14144,15,16,12,15,07,141
14145,14,18,14,15,07,141
14146,14,18,14,15,07,141
14147,16,13,18,13,13,141
14148,16,13,18,13,13,141
14149,17,14,18,12,10,141
14150,19,17,18,11,08,141
14151,19,17,18,11,08,141
14152,20,18,18,11,08,141
14153,20,18,18,11,08,141
14154,21,16,18,12,09,141
14155,21,16,18,12,09,141
14156,22,17,21,11,12,141
14157,22,17,21,11,12,141
14158,23,20,20,11,09,141
14159,23,20,20,11,09,141
14160,24,18,16,11,11,141
14161,24,18,16,11,11,141
14162,22,18,17,13,12,141
14163,22,18,17,13,12,141
14164,24,16,15,13,08,141
14165,23,13,17,15,05,141
14166,24,13,17,15,05,141
14167,23,11,15,17,06,141
14168,23,11,15,17,06,141
14169,24,12,14,15,06,141
14170,24,12,14,15,06,141
14171,24,12,14,15,06,141
14172,21,12,13,14,06,141
14173,16,14,16,13,05,141
14174,16,14,17,13,07,141
14175,16,16,14,15,06,141
14176,19,16,16,15,07,141
14177,19,15,14,14,07,141
14178,20,14,17,13,05,141
14179,20,14,15,12,05,141
14180,16,15,18,12,05,141
14181,18,15,14,13,06,141
14182,19,14,14,15,06,141
14183,16,14,18,12,07,141
14184,16,14,14,15,06,141
14185,16,13,15,15,07,141
14186,20,14,15,14,07,141
14187,18,16,15,13,07,141
14188,16,13,14,13,05,141
14189,16,16,16,12,06,141
14190,19,14,15,12,07,141
14191,18,16,17,12,07,141
14192,18,13,14,12,05,141
14193,19,13,16,14,05,141
14194,16,13,16,14,06,141
14195,16,13,16,13,05,141
14196,17,15,18,15,06,141
14197,16,14,18,15,07,141
14198,19,13,18,13,05,141
14199,20,14,17,12,07,141
14200,19,16,17,14,07,141
14201,17,16,19,16,05,142
14202,16,15,20,17,06,142
14203,16,15,20,17,06,142
14204,18,16,19,17,05,142
14205,18,16,19,17,05,142
14206,18,14,21,17,05,142
14207,18,14,21,17,05,142
14208,18,14,18,15,05,142
14209,18,14,18,15,05,142
14210,18,13,22,14,06,142
14211,18,13,22,14,06,142
14212,15,14,20,15,05,142
14213,15,14,20,15,05,142
14214,18,13,25,14,07,142
14215,18,13,25,14,07,142
14216,17,14,22,12,08,142
14217,17,14,22,12,08,142
14218,17,13,20,15,08,142
14219,17,13,20,15,08,142
14220,14,13,19,15,08,142
14221,14,13,19,15,08,142
14222,18,13,21,14,08,142
14223,18,13,21,14,08,142
14224,18,13,21,14,08,142
14225,22,09,26,19,07,142
14226,22,09,26,19,07,142
14227,23,11,22,18,07,142
14228,23,11,22,18,07,142
14229,24,10,23,18,08,142
14230,24,10,23,18,08,142
14231,20,12,26,18,08,142
14232,20,12,26,18,08,142
14233,26,12,26,18,09,142
14234,26,12,26,18,09,142
14235,21,11,25,20,08,142
14236,21,11,25,20,08,142
14237,23,14,22,20,08,142
14238,23,14,22,20,08,142
14239,24,12,19,19,09,142
14240,24,12,17,15,08,142
14241,24,12,17,15,08,142
14242,22,12,17,19,08,142
14243,22,12,17,19,08,142
14244,24,12,15,19,08,142
14245,24,12,15,19,08,142
14246,24,11,17,18,08,142
14247,23,11,17,18,08,142
14248,23,12,16,17,09,142
14249,24,12,16,17,09,142
14250,22,12,16,18,09,142
14251,24,12,16,18,09,142
14252,24,14,17,18,09,142
14253,24,14,17,18,09,142
14254,21,11,17,17,08,142
14255,17,15,15,19,10,142
14256,16,16,24,20,11,142
14257,16,16,24,20,11,142
14258,16,15,21,19,13,142
